id,capacidad,estilo,servicios_tipo
24561,166,Baladas,bar
24562,43,Crossover,bar
24563,195,Baladas,bar
24564,71,Jazz,bar
24565,21,Salsa,bar
24566,197,Jazz,bar
24567,29,Salsa,bar
24568,28,Crossover,bar
24569,68,Bachata,bar
24570,59,Jazz,bar
24571,134,Bachata,bar
24572,94,Baladas,bar
24573,24,Baladas,bar
24574,195,Salsa,bar
24575,64,Baladas,bar
24576,14,Bachata,bar
24577,181,Baladas,bar
24578,94,Baladas,bar
24579,13,Salsa,bar
24580,190,Baladas,bar
24581,118,Crossover,bar
24582,121,Salsa,bar
24583,152,Jazz,bar
24584,124,Baladas,bar
24585,70,Jazz,bar
24586,173,Salsa,bar
24587,155,Bachata,bar
24588,87,Baladas,bar
24589,175,Bachata,bar
24590,43,Jazz,bar
24591,99,Baladas,bar
24592,100,Jazz,bar
24593,140,Salsa,bar
24594,29,Bachata,bar
24595,64,Crossover,bar
24596,56,Jazz,bar
24597,120,Baladas,bar
24598,145,Crossover,bar
24599,140,Jazz,bar
24600,169,Crossover,bar
24601,84,Bachata,bar
24602,129,Baladas,bar
24603,199,Bachata,bar
24604,155,Crossover,bar
24605,197,Bachata,bar
24606,60,Crossover,bar
24607,164,Jazz,bar
24608,141,Baladas,bar
24609,60,Crossover,bar
24610,61,Salsa,bar
24611,82,Crossover,bar
24612,147,Jazz,bar
24613,33,Salsa,bar
24614,126,Jazz,bar
24615,46,Bachata,bar
24616,101,Baladas,bar
24617,20,Jazz,bar
24618,131,Salsa,bar
24619,32,Baladas,bar
24620,176,Baladas,bar
24621,141,Jazz,bar
24622,199,Bachata,bar
24623,61,Crossover,bar
24624,84,Bachata,bar
24625,103,Baladas,bar
24626,100,Bachata,bar
24627,56,Jazz,bar
24628,173,Baladas,bar
24629,173,Baladas,bar
24630,168,Baladas,bar
24631,196,Crossover,bar
24632,31,Salsa,bar
24633,137,Crossover,bar
24634,194,Salsa,bar
24635,102,Crossover,bar
24636,24,Crossover,bar
24637,89,Baladas,bar
24638,93,Salsa,bar
24639,77,Bachata,bar
24640,122,Salsa,bar
24641,111,Crossover,bar
24642,195,Crossover,bar
24643,150,Baladas,bar
24644,173,Salsa,bar
24645,113,Bachata,bar
24646,43,Salsa,bar
24647,72,Jazz,bar
24648,127,Crossover,bar
24649,124,Baladas,bar
24650,145,Salsa,bar
24651,128,Jazz,bar
24652,151,Crossover,bar
24653,172,Crossover,bar
24654,189,Bachata,bar
24655,43,Baladas,bar
24656,142,Crossover,bar
24657,96,Crossover,bar
24658,156,Baladas,bar
24659,113,Jazz,bar
24660,59,Salsa,bar
24661,62,Jazz,bar
24662,15,Crossover,bar
24663,17,Bachata,bar
24664,155,Jazz,bar
24665,195,Salsa,bar
24666,154,Bachata,bar
24667,119,Bachata,bar
24668,187,Crossover,bar
24669,72,Baladas,bar
24670,18,Crossover,bar
24671,107,Jazz,bar
24672,131,Jazz,bar
24673,47,Baladas,bar
24674,138,Salsa,bar
24675,95,Jazz,bar
24676,72,Jazz,bar
24677,85,Bachata,bar
24678,162,Baladas,bar
24679,10,Jazz,bar
24680,141,Salsa,bar
24681,45,Bachata,bar
24682,197,Jazz,bar
24683,146,Jazz,bar
24684,100,Baladas,bar
24685,75,Salsa,bar
24686,90,Salsa,bar
24687,149,Jazz,bar
24688,111,Salsa,bar
24689,125,Salsa,bar
24690,99,Salsa,bar
24691,157,Crossover,bar
24692,54,Crossover,bar
24693,62,Baladas,bar
24694,119,Bachata,bar
24695,44,Salsa,bar
24696,85,Crossover,bar
24697,62,Crossover,bar
24698,97,Crossover,bar
24699,130,Jazz,bar
24700,57,Salsa,bar
24701,81,Bachata,bar
24702,24,Jazz,bar
24703,42,Crossover,bar
24704,74,Crossover,bar
24705,41,Bachata,bar
24706,124,Bachata,bar
24707,145,Crossover,bar
24708,57,Jazz,bar
24709,183,Baladas,bar
24710,185,Bachata,bar
24711,179,Salsa,bar
24712,89,Crossover,bar
24713,16,Baladas,bar
24714,165,Bachata,bar
24715,168,Salsa,bar
24716,95,Bachata,bar
24717,198,Baladas,bar
24718,132,Bachata,bar
24719,170,Crossover,bar
24720,86,Salsa,bar
24721,84,Salsa,bar
24722,178,Baladas,bar
24723,147,Baladas,bar
24724,199,Jazz,bar
24725,80,Jazz,bar
24726,40,Salsa,bar
24727,55,Baladas,bar
24728,48,Crossover,bar
24729,197,Baladas,bar
24730,83,Jazz,bar
24731,41,Jazz,bar
24732,16,Bachata,bar
24733,182,Crossover,bar
24734,128,Salsa,bar
24735,52,Baladas,bar
24736,20,Crossover,bar
24737,74,Jazz,bar
24738,183,Jazz,bar
24739,127,Crossover,bar
24740,32,Jazz,bar
24741,190,Salsa,bar
24742,171,Jazz,bar
24743,200,Bachata,bar
24744,73,Bachata,bar
24745,179,Bachata,bar
24746,195,Baladas,bar
24747,170,Salsa,bar
24748,79,Baladas,bar
24749,30,Baladas,bar
24750,90,Jazz,bar
24751,154,Crossover,bar
24752,45,Baladas,bar
24753,131,Jazz,bar
24754,114,Baladas,bar
24755,10,Baladas,bar
24756,103,Jazz,bar
24757,24,Bachata,bar
24758,145,Jazz,bar
24759,42,Jazz,bar
24760,149,Jazz,bar
24761,194,Crossover,bar
24762,69,Bachata,bar
24763,71,Jazz,bar
24764,132,Baladas,bar
24765,38,Salsa,bar
24766,142,Salsa,bar
24767,166,Bachata,bar
24768,173,Baladas,bar
24769,104,Crossover,bar
24770,18,Baladas,bar
24771,154,Salsa,bar
24772,76,Bachata,bar
24773,120,Jazz,bar
24774,197,Salsa,bar
24775,116,Crossover,bar
24776,55,Baladas,bar
24777,120,Crossover,bar
24778,175,Baladas,bar
24779,74,Salsa,bar
24780,166,Crossover,bar
24781,139,Baladas,bar
24782,176,Crossover,bar
24783,16,Baladas,bar
24784,71,Baladas,bar
24785,77,Jazz,bar
24786,19,Baladas,bar
24787,162,Salsa,bar
24788,73,Jazz,bar
24789,115,Salsa,bar
24790,160,Crossover,bar
24791,66,Baladas,bar
24792,173,Baladas,bar
24793,15,Baladas,bar
24794,40,Jazz,bar
24795,161,Bachata,bar
24796,185,Jazz,bar
24797,17,Bachata,bar
24798,40,Baladas,bar
24799,48,Salsa,bar
24800,111,Salsa,bar
24801,44,Baladas,bar
24802,45,Baladas,bar
24803,184,Crossover,bar
24804,60,Bachata,bar
24805,173,Bachata,bar
24806,193,Crossover,bar
24807,89,Bachata,bar
24808,55,Bachata,bar
24809,179,Salsa,bar
24810,31,Bachata,bar
24811,37,Bachata,bar
24812,40,Salsa,bar
24813,31,Salsa,bar
24814,77,Baladas,bar
24815,113,Crossover,bar
24816,96,Crossover,bar
24817,103,Salsa,bar
24818,12,Baladas,bar
24819,168,Salsa,bar
24820,46,Baladas,bar
24821,141,Jazz,bar
24822,67,Bachata,bar
24823,151,Crossover,bar
24824,192,Bachata,bar
24825,34,Salsa,bar
24826,120,Bachata,bar
24827,190,Baladas,bar
24828,172,Baladas,bar
24829,142,Jazz,bar
24830,185,Crossover,bar
24831,189,Bachata,bar
24832,10,Baladas,bar
24833,119,Crossover,bar
24834,35,Salsa,bar
24835,163,Bachata,bar
24836,130,Bachata,bar
24837,132,Crossover,bar
24838,177,Baladas,bar
24839,66,Baladas,bar
24840,65,Jazz,bar
24841,55,Bachata,bar
24842,67,Crossover,bar
24843,45,Bachata,bar
24844,32,Crossover,bar
24845,52,Salsa,bar
24846,181,Salsa,bar
24847,133,Jazz,bar
24848,173,Crossover,bar
24849,111,Crossover,bar
24850,111,Bachata,bar
24851,11,Salsa,bar
24852,132,Baladas,bar
24853,158,Crossover,bar
24854,194,Jazz,bar
24855,99,Baladas,bar
24856,54,Salsa,bar
24857,179,Baladas,bar
24858,140,Baladas,bar
24859,63,Baladas,bar
24860,25,Salsa,bar
24861,80,Crossover,bar
24862,188,Baladas,bar
24863,148,Bachata,bar
24864,10,Baladas,bar
24865,57,Jazz,bar
24866,59,Salsa,bar
24867,124,Crossover,bar
24868,97,Baladas,bar
24869,117,Baladas,bar
24870,113,Jazz,bar
24871,35,Jazz,bar
24872,184,Jazz,bar
24873,14,Salsa,bar
24874,110,Salsa,bar
24875,115,Salsa,bar
24876,160,Baladas,bar
24877,106,Crossover,bar
24878,159,Bachata,bar
24879,144,Bachata,bar
24880,173,Salsa,bar
24881,22,Salsa,bar
24882,175,Salsa,bar
24883,41,Bachata,bar
24884,18,Crossover,bar
24885,117,Crossover,bar
24886,160,Crossover,bar
24887,155,Salsa,bar
24888,145,Crossover,bar
24889,131,Salsa,bar
24890,38,Bachata,bar
24891,152,Salsa,bar
24892,10,Crossover,bar
24893,65,Crossover,bar
24894,70,Jazz,bar
24895,58,Bachata,bar
24896,175,Salsa,bar
24897,78,Baladas,bar
24898,64,Baladas,bar
24899,156,Jazz,bar
24900,200,Baladas,bar
24901,137,Salsa,bar
24902,12,Bachata,bar
24903,156,Crossover,bar
24904,194,Bachata,bar
24905,19,Bachata,bar
24906,195,Crossover,bar
24907,192,Crossover,bar
24908,175,Jazz,bar
24909,117,Baladas,bar
24910,44,Baladas,bar
24911,78,Bachata,bar
24912,137,Crossover,bar
24913,175,Jazz,bar
24914,151,Jazz,bar
24915,157,Jazz,bar
24916,156,Salsa,bar
24917,176,Baladas,bar
24918,197,Crossover,bar
24919,67,Baladas,bar
24920,163,Baladas,bar
24921,198,Jazz,bar
24922,194,Jazz,bar
24923,126,Bachata,bar
24924,140,Crossover,bar
24925,175,Salsa,bar
24926,11,Crossover,bar
24927,196,Jazz,bar
24928,118,Baladas,bar
24929,40,Bachata,bar
24930,40,Bachata,bar
24931,64,Bachata,bar
24932,111,Baladas,bar
24933,93,Crossover,bar
24934,138,Crossover,bar
24935,68,Bachata,bar
24936,59,Salsa,bar
24937,110,Bachata,bar
24938,56,Baladas,bar
24939,14,Baladas,bar
24940,110,Jazz,bar
24941,39,Bachata,bar
24942,12,Jazz,bar
24943,73,Bachata,bar
24944,63,Bachata,bar
24945,66,Baladas,bar
24946,198,Baladas,bar
24947,59,Crossover,bar
24948,77,Crossover,bar
24949,194,Bachata,bar
24950,28,Baladas,bar
24951,179,Baladas,bar
24952,148,Jazz,bar
24953,181,Bachata,bar
24954,200,Jazz,bar
24955,44,Baladas,bar
24956,65,Jazz,bar
24957,135,Bachata,bar
24958,28,Salsa,bar
24959,43,Jazz,bar
24960,79,Crossover,bar
24961,49,Jazz,bar
24962,165,Crossover,bar
24963,72,Baladas,bar
24964,51,Jazz,bar
24965,25,Bachata,bar
24966,92,Baladas,bar
24967,183,Crossover,bar
24968,170,Salsa,bar
24969,118,Salsa,bar
24970,20,Baladas,bar
24971,69,Crossover,bar
24972,119,Bachata,bar
24973,99,Bachata,bar
24974,135,Jazz,bar
24975,107,Jazz,bar
24976,140,Jazz,bar
24977,53,Crossover,bar
24978,198,Jazz,bar
24979,155,Salsa,bar
24980,12,Jazz,bar
24981,26,Bachata,bar
24982,200,Bachata,bar
24983,143,Salsa,bar
24984,137,Salsa,bar
24985,96,Baladas,bar
24986,145,Bachata,bar
24987,64,Salsa,bar
24988,200,Salsa,bar
24989,35,Salsa,bar
24990,186,Bachata,bar
24991,166,Salsa,bar
24992,136,Baladas,bar
24993,75,Crossover,bar
24994,153,Jazz,bar
24995,81,Bachata,bar
24996,191,Salsa,bar
24997,197,Salsa,bar
24998,120,Baladas,bar
24999,91,Crossover,bar
25000,125,Baladas,bar
25001,59,Crossover,bar
25002,154,Salsa,bar
25003,61,Bachata,bar
25004,29,Baladas,bar
25005,93,Crossover,bar
25006,30,Jazz,bar
25007,50,Salsa,bar
25008,57,Jazz,bar
25009,94,Bachata,bar
25010,20,Baladas,bar
25011,124,Jazz,bar
25012,125,Salsa,bar
25013,139,Baladas,bar
25014,149,Salsa,bar
25015,23,Baladas,bar
25016,116,Salsa,bar
25017,191,Crossover,bar
25018,126,Jazz,bar
25019,73,Crossover,bar
25020,124,Crossover,bar
25021,131,Baladas,bar
25022,55,Jazz,bar
25023,123,Jazz,bar
25024,191,Crossover,bar
25025,200,Jazz,bar
25026,108,Salsa,bar
25027,49,Baladas,bar
25028,51,Baladas,bar
25029,142,Bachata,bar
25030,53,Bachata,bar
25031,94,Crossover,bar
25032,110,Jazz,bar
25033,100,Jazz,bar
25034,143,Crossover,bar
25035,157,Salsa,bar
25036,52,Bachata,bar
25037,48,Crossover,bar
25038,160,Crossover,bar
25039,17,Jazz,bar
25040,119,Crossover,bar
25041,192,Jazz,bar
25042,156,Bachata,bar
25043,90,Salsa,bar
25044,40,Crossover,bar
25045,148,Salsa,bar
25046,67,Crossover,bar
25047,19,Jazz,bar
25048,155,Baladas,bar
25049,19,Crossover,bar
25050,48,Jazz,bar
25051,196,Bachata,bar
25052,172,Crossover,bar
25053,138,Jazz,bar
25054,167,Baladas,bar
25055,33,Crossover,bar
25056,124,Baladas,bar
25057,10,Baladas,bar
25058,187,Crossover,bar
25059,187,Bachata,bar
25060,79,Baladas,bar
25061,135,Crossover,bar
25062,51,Jazz,bar
25063,44,Bachata,bar
25064,104,Salsa,bar
25065,132,Salsa,bar
25066,31,Bachata,bar
25067,176,Crossover,bar
25068,91,Baladas,bar
25069,96,Crossover,bar
25070,69,Salsa,bar
25071,53,Bachata,bar
25072,17,Bachata,bar
25073,144,Crossover,bar
25074,114,Bachata,bar
25075,91,Crossover,bar
25076,178,Jazz,bar
25077,97,Jazz,bar
25078,19,Crossover,bar
25079,179,Crossover,bar
25080,86,Baladas,bar
25081,34,Jazz,bar
25082,29,Baladas,bar
25083,23,Jazz,bar
25084,179,Salsa,bar
25085,193,Crossover,bar
25086,35,Jazz,bar
25087,108,Bachata,bar
25088,94,Salsa,bar
25089,175,Bachata,bar
25090,182,Salsa,bar
25091,39,Baladas,bar
25092,97,Salsa,bar
25093,68,Baladas,bar
25094,150,Baladas,bar
25095,94,Baladas,bar
25096,67,Baladas,bar
25097,111,Bachata,bar
25098,21,Crossover,bar
25099,52,Jazz,bar
25100,114,Baladas,bar
25101,42,Salsa,bar
25102,171,Crossover,bar
25103,125,Crossover,bar
25104,154,Baladas,bar
25105,102,Crossover,bar
25106,57,Crossover,bar
25107,118,Salsa,bar
25108,64,Salsa,bar
25109,37,Bachata,bar
25110,11,Crossover,bar
25111,139,Jazz,bar
25112,84,Salsa,bar
25113,198,Jazz,bar
25114,192,Crossover,bar
25115,93,Crossover,bar
25116,130,Jazz,bar
25117,67,Jazz,bar
25118,196,Baladas,bar
25119,149,Crossover,bar
25120,126,Salsa,bar
25121,109,Jazz,bar
25122,144,Crossover,bar
25123,89,Jazz,bar
25124,169,Bachata,bar
25125,128,Baladas,bar
25126,114,Crossover,bar
25127,101,Salsa,bar
25128,53,Baladas,bar
25129,25,Bachata,bar
25130,56,Baladas,bar
25131,144,Bachata,bar
25132,100,Jazz,bar
25133,181,Salsa,bar
25134,142,Jazz,bar
25135,117,Bachata,bar
25136,19,Salsa,bar
25137,29,Bachata,bar
25138,183,Baladas,bar
25139,189,Salsa,bar
25140,40,Salsa,bar
25141,148,Jazz,bar
25142,131,Baladas,bar
25143,80,Jazz,bar
25144,186,Bachata,bar
25145,197,Bachata,bar
25146,195,Crossover,bar
25147,193,Bachata,bar
25148,158,Bachata,bar
25149,174,Jazz,bar
25150,92,Crossover,bar
25151,99,Baladas,bar
25152,151,Jazz,bar
25153,101,Salsa,bar
25154,151,Crossover,bar
25155,92,Jazz,bar
25156,170,Salsa,bar
25157,85,Salsa,bar
25158,161,Crossover,bar
25159,81,Jazz,bar
25160,53,Salsa,bar
25161,25,Crossover,bar
25162,188,Bachata,bar
25163,121,Bachata,bar
25164,187,Salsa,bar
25165,190,Jazz,bar
25166,172,Bachata,bar
25167,99,Crossover,bar
25168,159,Baladas,bar
25169,126,Baladas,bar
25170,136,Crossover,bar
25171,28,Jazz,bar
25172,134,Baladas,bar
25173,125,Baladas,bar
25174,100,Bachata,bar
25175,18,Jazz,bar
25176,104,Salsa,bar
25177,133,Crossover,bar
25178,177,Crossover,bar
25179,20,Jazz,bar
25180,78,Salsa,bar
25181,45,Bachata,bar
25182,80,Jazz,bar
25183,176,Salsa,bar
25184,43,Bachata,bar
25185,105,Baladas,bar
25186,159,Salsa,bar
25187,198,Crossover,bar
25188,26,Baladas,bar
25189,163,Salsa,bar
25190,143,Baladas,bar
25191,57,Baladas,bar
25192,190,Baladas,bar
25193,162,Jazz,bar
25194,38,Jazz,bar
25195,92,Bachata,bar
25196,47,Crossover,bar
25197,132,Bachata,bar
25198,113,Baladas,bar
25199,174,Jazz,bar
25200,176,Crossover,bar
25201,145,Salsa,bar
25202,107,Crossover,bar
25203,22,Bachata,bar
25204,183,Crossover,bar
25205,180,Crossover,bar
25206,151,Baladas,bar
25207,21,Crossover,bar
25208,103,Salsa,bar
25209,24,Crossover,bar
25210,95,Baladas,bar
25211,74,Jazz,bar
25212,19,Crossover,bar
25213,50,Baladas,bar
25214,196,Baladas,bar
25215,151,Bachata,bar
25216,40,Salsa,bar
25217,157,Bachata,bar
25218,182,Bachata,bar
25219,46,Baladas,bar
25220,169,Crossover,bar
25221,75,Bachata,bar
25222,124,Crossover,bar
25223,40,Crossover,bar
25224,13,Crossover,bar
25225,89,Bachata,bar
25226,57,Baladas,bar
25227,133,Jazz,bar
25228,74,Baladas,bar
25229,147,Jazz,bar
25230,177,Jazz,bar
25231,50,Crossover,bar
25232,46,Jazz,bar
25233,133,Bachata,bar
25234,84,Jazz,bar
25235,48,Salsa,bar
25236,199,Baladas,bar
25237,117,Bachata,bar
25238,50,Crossover,bar
25239,177,Bachata,bar
25240,105,Baladas,bar
25241,99,Salsa,bar
25242,158,Baladas,bar
25243,25,Bachata,bar
25244,69,Salsa,bar
25245,17,Salsa,bar
25246,169,Bachata,bar
25247,109,Bachata,bar
25248,156,Jazz,bar
25249,13,Baladas,bar
25250,154,Jazz,bar
25251,13,Baladas,bar
25252,34,Jazz,bar
25253,34,Jazz,bar
25254,31,Jazz,bar
25255,196,Jazz,bar
25256,129,Baladas,bar
25257,145,Jazz,bar
25258,107,Crossover,bar
25259,121,Jazz,bar
25260,23,Salsa,bar
25261,109,Jazz,bar
25262,178,Salsa,bar
25263,33,Jazz,bar
25264,101,Baladas,bar
25265,75,Crossover,bar
25266,23,Baladas,bar
25267,82,Salsa,bar
25268,114,Baladas,bar
25269,148,Baladas,bar
25270,145,Crossover,bar
25271,112,Crossover,bar
25272,93,Jazz,bar
25273,67,Jazz,bar
25274,51,Salsa,bar
25275,102,Baladas,bar
25276,159,Bachata,bar
25277,80,Salsa,bar
25278,132,Salsa,bar
25279,149,Baladas,bar
25280,12,Bachata,bar
25281,30,Bachata,bar
25282,11,Jazz,bar
25283,160,Crossover,bar
25284,191,Baladas,bar
25285,54,Bachata,bar
25286,178,Crossover,bar
25287,31,Jazz,bar
25288,32,Bachata,bar
25289,185,Crossover,bar
25290,39,Salsa,bar
25291,198,Crossover,bar
25292,68,Salsa,bar
25293,127,Crossover,bar
25294,49,Baladas,bar
25295,172,Salsa,bar
25296,108,Baladas,bar
25297,46,Bachata,bar
25298,134,Salsa,bar
25299,96,Crossover,bar
25300,195,Salsa,bar
25301,101,Baladas,bar
25302,120,Crossover,bar
25303,42,Bachata,bar
25304,64,Jazz,bar
25305,90,Crossover,bar
25306,61,Crossover,bar
25307,111,Jazz,bar
25308,132,Salsa,bar
25309,150,Salsa,bar
25310,195,Baladas,bar
25311,34,Jazz,bar
25312,96,Baladas,bar
25313,158,Salsa,bar
25314,111,Baladas,bar
25315,16,Salsa,bar
25316,141,Crossover,bar
25317,107,Bachata,bar
25318,119,Bachata,bar
25319,192,Baladas,bar
25320,179,Crossover,bar
25321,43,Jazz,bar
25322,32,Salsa,bar
25323,134,Bachata,bar
25324,14,Salsa,bar
25325,162,Jazz,bar
25326,96,Salsa,bar
25327,136,Salsa,bar
25328,69,Baladas,bar
25329,71,Baladas,bar
25330,119,Jazz,bar
25331,143,Crossover,bar
25332,94,Jazz,bar
25333,66,Baladas,bar
25334,17,Salsa,bar
25335,35,Jazz,bar
25336,37,Baladas,bar
25337,172,Salsa,bar
25338,54,Baladas,bar
25339,125,Jazz,bar
25340,76,Bachata,bar
25341,28,Bachata,bar
25342,50,Baladas,bar
25343,71,Salsa,bar
25344,98,Bachata,bar
25345,75,Crossover,bar
25346,38,Salsa,bar
25347,192,Crossover,bar
25348,73,Salsa,bar
25349,55,Baladas,bar
25350,49,Jazz,bar
25351,132,Crossover,bar
25352,84,Crossover,bar
25353,115,Jazz,bar
25354,18,Baladas,bar
25355,66,Baladas,bar
25356,29,Bachata,bar
25357,82,Bachata,bar
25358,168,Baladas,bar
25359,77,Baladas,bar
25360,148,Crossover,bar
25361,133,Baladas,bar
25362,153,Jazz,bar
25363,157,Baladas,bar
25364,33,Crossover,bar
25365,55,Salsa,bar
25366,54,Jazz,bar
25367,118,Bachata,bar
25368,43,Baladas,bar
25369,164,Bachata,bar
25370,74,Jazz,bar
25371,127,Jazz,bar
25372,68,Bachata,bar
25373,170,Bachata,bar
25374,87,Salsa,bar
25375,25,Baladas,bar
25376,94,Salsa,bar
25377,191,Jazz,bar
25378,74,Jazz,bar
25379,166,Baladas,bar
25380,191,Bachata,bar
25381,82,Salsa,bar
25382,128,Salsa,bar
25383,110,Salsa,bar
25384,79,Bachata,bar
25385,77,Bachata,bar
25386,129,Bachata,bar
25387,151,Baladas,bar
25388,120,Jazz,bar
25389,27,Crossover,bar
25390,12,Jazz,bar
25391,35,Bachata,bar
25392,21,Baladas,bar
25393,54,Crossover,bar
25394,184,Crossover,bar
25395,102,Bachata,bar
25396,177,Bachata,bar
25397,14,Salsa,bar
25398,109,Jazz,bar
25399,194,Jazz,bar
25400,67,Crossover,bar
25401,163,Bachata,bar
25402,15,Bachata,bar
25403,70,Crossover,bar
25404,50,Baladas,bar
25405,196,Jazz,bar
25406,155,Baladas,bar
25407,65,Crossover,bar
25408,155,Salsa,bar
25409,65,Bachata,bar
25410,51,Jazz,bar
25411,45,Crossover,bar
25412,43,Baladas,bar
25413,133,Crossover,bar
25414,15,Baladas,bar
25415,66,Crossover,bar
25416,21,Jazz,bar
25417,175,Salsa,bar
25418,16,Jazz,bar
25419,46,Baladas,bar
25420,144,Baladas,bar
25421,71,Crossover,bar
25422,74,Jazz,bar
25423,195,Jazz,bar
25424,116,Baladas,bar
25425,127,Salsa,bar
25426,71,Crossover,bar
25427,118,Jazz,bar
25428,99,Crossover,bar
25429,137,Salsa,bar
25430,147,Bachata,bar
25431,93,Bachata,bar
25432,41,Crossover,bar
25433,193,Salsa,bar
25434,195,Bachata,bar
25435,128,Bachata,bar
25436,48,Bachata,bar
25437,50,Jazz,bar
25438,72,Bachata,bar
25439,72,Salsa,bar
25440,196,Jazz,bar
25441,26,Salsa,bar
25442,196,Baladas,bar
25443,157,Bachata,bar
25444,132,Salsa,bar
25445,19,Salsa,bar
25446,95,Salsa,bar
25447,127,Baladas,bar
25448,108,Jazz,bar
25449,113,Salsa,bar
25450,48,Bachata,bar
25451,34,Crossover,bar
25452,96,Crossover,bar
25453,150,Salsa,bar
25454,177,Crossover,bar
25455,173,Salsa,bar
25456,193,Bachata,bar
25457,82,Jazz,bar
25458,53,Jazz,bar
25459,126,Jazz,bar
25460,124,Salsa,bar
25461,30,Jazz,bar
25462,78,Salsa,bar
25463,174,Salsa,bar
25464,100,Baladas,bar
25465,108,Jazz,bar
25466,73,Jazz,bar
25467,48,Baladas,bar
25468,87,Baladas,bar
25469,197,Baladas,bar
25470,39,Bachata,bar
25471,199,Bachata,bar
25472,97,Baladas,bar
25473,95,Crossover,bar
25474,77,Bachata,bar
25475,146,Crossover,bar
25476,142,Crossover,bar
25477,35,Bachata,bar
25478,69,Jazz,bar
25479,181,Crossover,bar
25480,61,Salsa,bar
25481,51,Salsa,bar
25482,93,Salsa,bar
25483,24,Crossover,bar
25484,200,Crossover,bar
25485,176,Bachata,bar
25486,47,Salsa,bar
25487,193,Crossover,bar
25488,102,Baladas,bar
25489,72,Bachata,bar
25490,138,Bachata,bar
25491,64,Jazz,bar
25492,179,Baladas,bar
25493,50,Baladas,bar
25494,119,Salsa,bar
25495,22,Jazz,bar
25496,113,Salsa,bar
25497,20,Baladas,bar
25498,151,Baladas,bar
25499,159,Bachata,bar
25500,19,Jazz,bar
25501,21,Salsa,bar
25502,174,Bachata,bar
25503,116,Bachata,bar
25504,187,Bachata,bar
25505,57,Crossover,bar
25506,88,Salsa,bar
25507,113,Jazz,bar
25508,54,Baladas,bar
25509,94,Crossover,bar
25510,29,Bachata,bar
25511,171,Bachata,bar
25512,185,Crossover,bar
25513,187,Bachata,bar
25514,121,Salsa,bar
25515,101,Crossover,bar
25516,33,Bachata,bar
25517,57,Crossover,bar
25518,57,Baladas,bar
25519,37,Bachata,bar
25520,57,Baladas,bar
25521,158,Bachata,bar
25522,67,Crossover,bar
25523,187,Jazz,bar
25524,77,Bachata,bar
25525,10,Bachata,bar
25526,20,Salsa,bar
25527,107,Bachata,bar
25528,62,Bachata,bar
25529,55,Baladas,bar
25530,191,Baladas,bar
25531,168,Baladas,bar
25532,156,Baladas,bar
25533,154,Salsa,bar
25534,109,Bachata,bar
25535,34,Crossover,bar
25536,14,Baladas,bar
25537,200,Salsa,bar
25538,145,Crossover,bar
25539,27,Crossover,bar
25540,128,Crossover,bar
25541,18,Jazz,bar
25542,191,Jazz,bar
25543,161,Bachata,bar
25544,65,Salsa,bar
25545,187,Baladas,bar
25546,41,Jazz,bar
25547,91,Bachata,bar
25548,125,Salsa,bar
25549,194,Bachata,bar
25550,70,Baladas,bar
25551,96,Salsa,bar
25552,102,Jazz,bar
25553,81,Baladas,bar
25554,160,Baladas,bar
25555,68,Jazz,bar
25556,67,Bachata,bar
25557,176,Baladas,bar
25558,34,Jazz,bar
25559,68,Jazz,bar
25560,94,Salsa,bar
25561,20,Baladas,bar
25562,196,Salsa,bar
25563,195,Jazz,bar
25564,72,Bachata,bar
25565,104,Crossover,bar
25566,92,Crossover,bar
25567,56,Bachata,bar
25568,21,Baladas,bar
25569,41,Baladas,bar
25570,126,Crossover,bar
25571,171,Bachata,bar
25572,186,Bachata,bar
25573,187,Jazz,bar
25574,22,Bachata,bar
25575,194,Salsa,bar
25576,154,Baladas,bar
25577,38,Jazz,bar
25578,147,Crossover,bar
25579,23,Salsa,bar
25580,51,Jazz,bar
25581,109,Jazz,bar
25582,56,Crossover,bar
25583,24,Salsa,bar
25584,71,Baladas,bar
25585,160,Bachata,bar
25586,169,Crossover,bar
25587,162,Jazz,bar
25588,54,Crossover,bar
25589,15,Salsa,bar
25590,115,Salsa,bar
25591,198,Baladas,bar
25592,172,Baladas,bar
25593,146,Salsa,bar
25594,148,Jazz,bar
25595,150,Salsa,bar
25596,14,Salsa,bar
25597,84,Salsa,bar
25598,22,Baladas,bar
25599,162,Jazz,bar
25600,100,Crossover,bar
25601,71,Salsa,bar
25602,135,Salsa,bar
25603,170,Salsa,bar
25604,114,Bachata,bar
25605,15,Crossover,bar
25606,26,Bachata,bar
25607,30,Bachata,bar
25608,115,Jazz,bar
25609,70,Crossover,bar
25610,83,Jazz,bar
25611,86,Bachata,bar
25612,32,Crossover,bar
25613,89,Crossover,bar
25614,12,Baladas,bar
25615,114,Salsa,bar
25616,65,Salsa,bar
25617,96,Bachata,bar
25618,172,Crossover,bar
25619,96,Baladas,bar
25620,190,Jazz,bar
25621,164,Bachata,bar
25622,10,Crossover,bar
25623,152,Salsa,bar
25624,184,Bachata,bar
25625,68,Bachata,bar
25626,113,Jazz,bar
25627,19,Salsa,bar
25628,108,Crossover,bar
25629,112,Baladas,bar
25630,118,Salsa,bar
25631,169,Baladas,bar
25632,29,Crossover,bar
25633,12,Jazz,bar
25634,54,Bachata,bar
25635,106,Salsa,bar
